Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue excluding grants including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social security, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, & capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
SYR1989,IMF Country Report,Syrian Arab Republic,SYR,4,2,1989,,1,,,,,0.247319188863145,0.247319188863145,0.230918369300883,0.230918369300883,,,0.179619133332057,0.179619133332057,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677000555310878,,,,0.0164008195622618,,0.230918369300883,,,,,,,,,,,1,,,,
SYR1990,IMF Country Report,Syrian Arab Republic,SYR,4,2,1990,,1,,,,,0.233255567812528,0.233255567812528,0.230412033034197,0.230412033034197,,,0.173146298559971,0.173146298559971,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0601092692525566,,,,0.002843534778331,,0.230412033034197,,,,,,,,,,,1,,,,
SYR1991,IMF Country Report,Syrian Arab Republic,SYR,4,2,1991,,,,,,,0.241683891592097,0.241683891592097,0.209587757250517,0.209587757250517,0.0978932097418187,0.111694547508698,,,,0.108163972731124,0.108163972731124,,,,,,,0.0449345880782119,,,,,,,0.0635503459963282,0,0.0635503459963282,,,0.0138013377668794,0.0163690285142057,,,0.0333799797152431,0.133198957517557,0.0353057477757379,0.0978932097418187,,0.0320961343415799,,0.209587757250517,0.108163972731124,0.101423784519392,,0.0449345880782119,,,0.0635503459963282,,0.0163690285142057,,,,,,
SYR1992,IMF Country Report,Syrian Arab Republic,SYR,4,2,1992,,,,,,,0.252132497376423,0.252132497376423,0.235180152302021,0.235180152302021,0.118666415520814,0.116513736781207,,,,0.107364852137879,0.107364852137879,,,,,,,,,,,,,,,,,,,,,,,,0.144767645238544,0.02610122971773,0.118666415520814,,0.016952345074402,,0.235180152302021,0.107364852137879,0.127815300164142,,,,,,,,,,,,,
SYR1993,IMF Country Report,Syrian Arab Republic,SYR,4,2,1993,,,,,,,0.244347500332322,0.244347500332322,0.244347500332322,0.244347500332322,0.0998175248637479,0.144529975468574,,,,0.106584814685019,0.106584814685019,,,,,,,,,,,,,,,,,,,,,,,,0.137762685647303,0.0379451607835555,0.0998175248637479,,,,0.244347500332322,0.106584814685019,0.137762685647303,,,,,,,,,,,,,
SYR1994,IMF Country Report,Syrian Arab Republic,SYR,4,2,1994,,,,,,,0.240663424889498,0.240663424889498,0.240268246851913,0.240268246851913,0.0950403180392846,0.145227928812628,,,,0.105907714072883,0.105907714072883,,,,,,,,,,,,,,,,,,,,,,,,0.134755710816616,0.039715392777331,0.0950403180392846,,0.000395178037585383,,0.240268246851913,0.105907714072883,0.13436053277903,,,,,,,,,,,,,
SYR1995,IMF Country Report,Syrian Arab Republic,SYR,4,2,1995,,,,,,,0.253601296028723,0.253601296028723,0.253426157012128,0.253426157012128,0.0914225666622882,0.16200359034984,,,,0.118744253251018,0.118744253251018,,,,,,,,,,,,,,,,,,,,,,,,0.13468190376111,0.0432593370988222,0.0914225666622882,,0.000175139016594422,,0.253426157012128,0.118744253251018,0.13468190376111,,,,,,,,,,,,,
SYR1996,IMF Country Report,Syrian Arab Republic,SYR,4,2,1996,,,,,,,0.245781688540465,0.245781688540465,0.245636940785141,0.245636940785141,0.106389600163275,0.139247340621865,,,,0.0950992752479891,0.0950992752479891,,,,,,,,,,,,,,,,,,,,,,,,0.150682413292476,0.0442928131292004,0.106389600163275,,0.000144747755324184,,0.245636940785141,0.0950992752479891,0.150537665537152,,,,,,,,,,,,,
SYR1997,IMF Country Report,Syrian Arab Republic,SYR,4,2,1997,,,,,,,0.264495975556924,0.264495975556924,0.264093598312162,0.264093598312162,0.112129125540359,0.151964472771802,,,,0.10649584411369,0.10649584411369,,,,,,,,,,,,,,,,,,,,,,,,0.158134257191487,0.0460051316511282,0.112129125540359,,0.000402377244762054,,0.264093598312162,0.10649584411369,0.157597754198471,,,,,,,,,,,,,
SYR1998,IMF Country Report,Syrian Arab Republic,SYR,4,2,1998,,,,,,,0.25884186609045,0.25884186609045,0.258715354914453,0.258715354914453,0.107661010773692,0.151054344140761,0.147259008860843,0.147259008860843,0.0430137998390778,0.104245209021765,0.104245209021765,0.0853950437981691,0.0423812439590913,0.0853950437981691,0.0423812439590913,0.0853950437981691,0.0430137998390778,0.0423812439590913,,,,,,,0.0618639650626736,0,0.0618639650626736,,,0.0159404081756582,0.0227720116795118,,,0.0232780563835009,0.11145634605361,0.0468091351189964,0.064647210934614,,0.000126511175997288,,0.258715354914453,0.104245209021765,0.154470145892688,0.0423812439590913,0.0423812439590913,,,0.0618639650626736,,0.0227720116795118,,,,,,
SYR1999,IMF Country Report,Syrian Arab Republic,SYR,4,2,1999,,,,,,,,,0.264730945974323,0.264730945974323,0.107531266329057,0.157199679645266,0.163667817534538,0.163667817534538,0.0498112544134236,0.113856563121115,0.113856563121115,0.100572341080123,0.0507610866666992,0.100572341080123,0.0507610866666992,0.0991427092438945,0.0498112544134236,0.0493314548304708,0.00738012335610652,0.0897786817598023,0.0498112544134236,0.0399674273463787,,0.00142963183622841,0.0630954764544154,0,0.0630954764544154,0.0205361546688284,,0.0172386007920966,0.0211587953489962,0.0204238351735825,0.000734960175413751,0.0214005264365908,0.101063128439785,0.0433431165241511,0.0577200119156334,,,,0.264730945974323,0.113856563121115,0.150874382853208,0.0507610866666992,0.0493314548304708,0.00738012335610652,0.0399674273463787,0.0630954764544154,0.0205361546688284,0.0211587953489962,,,,,,
SYR2000,IMF Country Report,Syrian Arab Republic,SYR,4,2,2000,,,,,,,,,0.259282252700263,0.259282252700263,0.117708234350089,0.141574018350174,0.147080126276224,0.147080126276224,0.0533221416278652,0.0937579846483587,0.0937579846483587,0.100901671365071,0.0475795297372061,0.100901671365071,0.0475795297372061,0.0996853652613685,0.0533221416278652,0.0463632236335033,0.00650491484801453,0.137918765111442,0.0533221416278652,0.0845966234835767,,0.00121630610370277,0.0461784549111526,0,0.0461784549111526,0.0146495201292325,,0.0132579476946143,0.0155290192476218,0.0155290192476218,0,0.0159999155342984,0.112202126424039,0.047816033701815,0.064386092722224,,,,0.259282252700263,0.0937579846483587,0.165524268051904,0.0475795297372061,0.0463632236335033,0.00650491484801453,0.0845966234835767,0.0461784549111526,0.0146495201292325,0.0155290192476218,,,,,,
SYR2001,IMF Country Report,Syrian Arab Republic,SYR,4,2,2001,,,,,,,,,0.302218482403603,0.302218482403603,0.174967084096421,0.127251398307182,0.185027966143642,0.185027966143642,0.0938929861901698,0.0911349799534723,0.0911349799534723,0.129193684106321,0.0353006979161511,0.129193684106321,0.0353006979161511,0.127883977627085,0.0938929861901698,0.0339909914369153,0.00715141315646191,0.152934712666436,0.0938929861901698,0.0590417264762659,,0.00130970647923576,0.0558342820373212,0,0.0558342820373212,0.0163282680789982,,0.0142988665049745,0.0202385784289462,0.0202385784289462,0,0.0192674355293768,0.117190516259961,0.0361164183537098,0.0810740979062515,,,,0.302218482403603,0.0911349799534723,0.211083502450131,0.0353006979161511,0.0339909914369153,0.00715141315646191,0.0590417264762659,0.0558342820373212,0.0163282680789982,0.0202385784289462,,,,,,
SYR2002,IMF Country Report,Syrian Arab Republic,SYR,4,2,2002,,,,,,,,,0.269792775308333,0.269792775308333,0.125789949110553,0.14400282619778,0.169333965352246,0.169333965352246,0.0655803096296429,0.103753655722603,0.103753655722603,0.104619402384381,0.0390390927547379,0.104619402384381,0.0390390927547379,0.103276064072408,0.0655803096296429,0.037695754442765,0.00736600155619751,0.0943511819051793,0.0655803096296429,0.0287708722755364,,0.00134333831197288,0.0647145629678654,0,0.0647145629678654,0.018416792623266,,0.0155718131489746,0.0226382019658173,0.022636413233045,0.00000178873277226749,0.0236595683787821,0.100458809956087,0.0402491704751769,0.0602096394809098,,,,0.269792775308333,0.103753655722603,0.166039119585729,0.0390390927547379,0.037695754442765,0.00736600155619751,0.0287708722755364,0.0647145629678654,0.018416792623266,0.0226382019658173,,,,,,
SYR2003,IMF Country Report,Syrian Arab Republic,SYR,4,2,2003,,,,,,,,,0.298688277351605,0.298688277351605,0.153303046101139,0.145385231250465,0.188229872644671,0.188229872644671,0.0787303567438743,0.109499515900797,0.109499515900797,0.116333693304536,0.0376033365606614,0.116333693304536,0.0376033365606614,0.114782713934609,0.0787303567438743,0.0360523571907351,0.00871378565576823,0.10417814850674,0.0787303567438743,0.0254477917628659,,0.00155097936992627,0.0718961793401355,0,0.0718961793401355,0.016571088106055,,0.00671315260296418,0.0267995456915171,0.0267995456915171,0,0.0285255455425635,0.110458404706934,0.0358857153496686,0.0745726893572652,,,,0.298688277351605,0.109499515900797,0.189188761450808,0.0376033365606614,0.0360523571907351,0.00871378565576823,0.0254477917628659,0.0718961793401355,0.016571088106055,0.0267995456915171,,,,,,
SYR2004,IMF Country Report,Syrian Arab Republic,SYR,4,2,2004,,,,,,,,,0.270320233011548,0.270320233011548,0.111415355713598,0.15890487729795,0.164024500943255,0.164024500943255,0.0492513162152989,0.114773184727956,0.114773184727956,0.0976580445026798,0.0484067282873809,0.0976580445026798,0.0484067282873809,0.0958796738469796,0.0492513162152989,0.0466283576316807,0.00376117895002723,0.0904940444711064,0.0492513162152989,0.0412427282558075,,0.00177837065570018,0.066366456440575,0,0.066366456440575,0.0155806739338064,,0.00427582505189874,0.0247274822597068,0.0247243249216586,0.00000315733804829149,0.0260583002470617,0.106295732068293,0.0441316925699942,0.062164039498299,,,,0.270320233011548,0.114773184727956,0.155547048283592,0.0484067282873809,0.0466283576316807,0.00376117895002723,0.0412427282558075,0.066366456440575,0.0155806739338064,0.0247274822597068,,,,,,
SYR2005,IMF Country Report,Syrian Arab Republic,SYR,4,2,2005,,,,,,,,,0.236547091155307,0.236547091155307,0.0704661320729667,0.16608095908234,0.138279652691113,0.138279652691113,0.0318632006585061,0.106416452032607,0.106416452032607,0.0733696662329731,0.041506465574467,0.0733696662329731,0.041506465574467,0.0712208916385651,0.0318632006585061,0.0393576909800589,0.00315777594859404,0.0667593797296939,0.0318632006585061,0.0348961790711877,,0.00214877459440801,0.0649099864581397,0,0.0649099864581397,0.0181872494092032,,0.00342662170415018,0.0203552746873423,0.0203552746873423,0,0.0263674623615942,0.0982674384641937,0.0596645070497331,0.0386029314144606,,,,0.236547091155307,0.106416452032607,0.1301306391227,0.041506465574467,0.0393576909800589,0.00315777594859404,0.0348961790711877,0.0649099864581397,0.0181872494092032,0.0203552746873423,,,,,,
SYR2006,IMF Country Report,Syrian Arab Republic,SYR,4,2,2006,,,,,,,,,0.251897011121409,0.251897011121409,0.072231811862836,0.179665199258573,0.143997914735867,0.143997914735867,0.0289620018535681,0.115035912882298,0.115035912882298,0.0682188368860056,0.0392568350324374,0.0682188368860056,0.0392568350324374,0.0666253475440222,0.0289620018535681,0.0376633456904541,0.00386237256719184,0.0615836422613531,0.0289620018535681,0.032621640407785,,0.00159348934198332,0.0784395273401298,0,0.0784395273401298,0.0293709453197405,,0.00646373957367933,0.0190436746987952,0.0165546802594995,0,0.0300249073215941,0.107899096385542,0.0646292863762743,0.0432698100092678,,,,0.251897011121409,0.115035912882298,0.13686109823911,0.0392568350324374,0.0376633456904541,0.00386237256719184,0.032621640407785,0.0784395273401298,0.0293709453197405,0.0190436746987952,,,,,,
SYR2007,IMF Country Report,Syrian Arab Republic,SYR,4,2,2007,,,,,,,,,0.222528750420617,0.222528750420617,0.0495897745491974,0.17293897587142,0.140504938540409,0.140504938540409,0.0326596860711387,0.10784525246927,0.10784525246927,0.0693271114981889,0.0366674254270501,0.0693271114981889,0.0366674254270501,0.0677168900061361,0.0326596860711387,0.0350572039349973,0.00390679123532788,0.0624665980483363,0.0326596860711387,0.0298069119771976,,0.00161022149205281,0.0711778270422201,0,0.0711778270422201,0.0259352546465826,,0.00659527721145662,0.0146256012351299,0.0123928663328121,0,0.0306169711605075,0.0820238118802082,0.0650937234021496,0.0169300884780586,,,,0.222528750420617,0.10784525246927,0.114683497951347,0.0366674254270501,0.0350572039349973,0.00390679123532788,0.0298069119771976,0.0711778270422201,0.0259352546465826,0.0146256012351299,,,,,,
SYR2008,IMF Country Report,Syrian Arab Republic,SYR,4,2,2008,,,,,,,,,0.200648676911514,0.200648676911514,0.0536751550207103,0.146973521890803,0.105389573784956,0.105389573784956,,,,,0.0361919234005702,,0.0361919234005702,,,0.0361919234005702,,,,,,,0.069197650384386,0,0.069197650384386,,,,0.0135209104352018,,,,0.0951365571105283,0.0414614020898181,0.0536751550207103,,,,0.200648676911514,,,0.0361919234005702,0.0361919234005702,,,0.069197650384386,,0.0135209104352018,,,,,,
THA1972,GFS,Thailand,THA,1,3,1972,,,,,,,0.132302445907808,0.132302445907808,0.132302445907808,0.116968485418627,,,0.116968485418627,0.116968485418627,0,0.116968485418627,0.116968485418627,0.0184266227657573,0.0184266227657573,0.0184266227657573,0.0184266227657573,0.0149929444967074,0,0.0149929444967074,0.0091486359360301,0.00584430856067733,0,0.00584430856067733,0,0.00343367826904986,0.0985418626528692,0,0.0985418626528692,0.0616709783631232,,,0.0356302916274694,0.0332255409219191,0.00240475070555033,0.00124059266227658,0.0153339604891816,,,0,0,,0.116968485418627,0.116968485418627,0,0.0184266227657573,0.0149929444967074,0.0091486359360301,0.00584430856067733,0.0985418626528692,0.0616709783631232,0.0356302916274694,,,,,,
THA1973,GFS,Thailand,THA,1,3,1973,,,,,,,0.121043627031651,0.121043627031651,0.121043627031651,0.10687497186079,,,0.10687497186079,0.10687497186079,0,0.10687497186079,0.10687497186079,0.0172842285354104,0.0172842285354104,0.0172842285354104,0.0172842285354104,0.0142632029174733,0,0.0142632029174733,0.00765386520192697,0.00660933771554635,0,0.00660933771554635,0,0.00302102561793706,0.0895907433253793,0,0.0895907433253793,0.0559857728152717,,,0.032443383908874,0.0287470172437081,0.00369636666516591,0.00116158660123362,0.0141686551708613,,,0,0,,0.10687497186079,0.10687497186079,0,0.0172842285354104,0.0142632029174733,0.00765386520192697,0.00660933771554635,0.0895907433253793,0.0559857728152717,0.032443383908874,,,,,,
THA1974,GFS,Thailand,THA,1,3,1974,,,,,,,0.140485655957881,0.140399699151177,0.140485655957881,0.132874897030909,,,0.132874897030909,0.132788940224204,0,0.132874897030909,0.132788940224204,0.0202893879159056,0.0202893879159056,0.020203431109201,0.020203431109201,0.016937072454425,0,0.016937072454425,0.00732423623795709,0.00961283621646789,0,0.00961283621646789,0,0.00326635865477598,0.112585509115003,0,0.112585509115003,0.065262705490491,,,0.0465169585616561,0.0308584936069625,0.0156584649546936,0.000805845062855915,0.00761075892697253,,,0.0000859568067046309,0,,0.132874897030909,0.132788940224204,0.0000859568067046179,0.020203431109201,0.016937072454425,0.00732423623795709,0.00961283621646789,0.112585509115003,0.065262705490491,0.0465169585616561,,,,,,
THA1975,GFS,Thailand,THA,1,3,1975,,,,,,,0.135193854674931,0.135078464987472,0.135193854674931,0.120400896742714,,,0.120400896742714,0.120285507055255,0,0.120400896742714,0.120285507055255,0.0234241065541342,0.0234241065541342,0.0233087168666755,0.0233087168666755,0.0201173677963867,0,0.0201173677963867,0.00854872741658974,0.0115686403797969,0,0.0115686403797969,0,0.0031913490702888,0.0969767901885797,0,0.0969767901885797,0.0617796386654358,,,0.0344026111037848,0.027466042463405,0.0069365686403798,0.000794540419359093,0.0147929579322168,,,0.000115389687458789,0,,0.120400896742714,0.120285507055255,0.000115389687458792,0.0233087168666755,0.0201173677963867,0.00854872741658974,0.0115686403797969,0.0969767901885797,0.0617796386654358,0.0344026111037848,,,,,,
THA1976,GFS,Thailand,THA,1,3,1976,,,,,,,0.129360498672515,0.129204663511486,0.129360498672515,0.115644118665589,,,0.115644118665589,0.11548828350456,0,0.115644118665589,0.11548828350456,0.0227692485282235,0.0227692485282235,0.0226134133671938,0.0226134133671938,0.0196438877986841,0,0.0196438877986841,0.00876717072607642,0.0108767170726076,0,0.0108767170726076,0,0.00296952556850975,0.0928748701373658,0,0.0928748701373658,0.0621349417061064,,,0.0299549809534803,0.0262322521066605,0.00372272884681981,0.00078494747777906,0.013716380006926,,,0.000155835161029666,0,,0.115644118665589,0.11548828350456,0.000155835161029655,0.0226134133671938,0.0196438877986841,0.00876717072607642,0.0108767170726076,0.0928748701373658,0.0621349417061064,0.0299549809534803,,,,,,
THA1977,GFS,Thailand,THA,1,3,1977,,,,,,,0.137169479344782,0.136983619557406,0.137169479344782,0.124052734617005,,,0.124052734617005,0.123866874829629,0,0.124052734617005,0.123866874829629,0.0235050677768691,0.0235050677768691,0.0233192079894927,0.0233192079894927,0.0202289792580477,0,0.0202289792580477,0.00893366044655912,0.0112953188114886,0,0.0112953188114886,0,0.003090228731445,0.100547666840136,0,0.100547666840136,0.0662305156989567,,,0.033464674249746,0.0293014150125146,0.00416325923723143,0.000852476891433103,0.0131167447277774,,,0.000185859787376403,0,,0.124052734617005,0.123866874829629,0.000185859787376397,0.0233192079894927,0.0202289792580477,0.00893366044655912,0.0112953188114886,0.100547666840136,0.0662305156989567,0.033464674249746,,,,,,
THA1978,GFS,Thailand,THA,1,3,1978,,,,,,,0.136722446387973,0.136536058824734,0.136722446387973,0.124154599266739,,,0.124154599266739,0.1239682117035,0,0.124154599266739,0.1239682117035,0.0268295680314606,0.0268295680314606,0.0266431804682219,0.0266431804682219,0.0234315793785716,0,0.0234315793785716,0.0103393892222928,0.0130921901562788,0,0.0130921901562788,0,0.00321160108965037,0.0973250312352785,0,0.0973250312352785,0.063687196608156,,,0.0326854146611228,0.0290498330704791,0.00363558159064375,0.000952419965999631,0.0125678471212338,,,0.000186387563238638,0,,0.124154599266739,0.1239682117035,0.000186387563238632,0.0266431804682219,0.0234315793785716,0.0103393892222928,0.0130921901562788,0.0973250312352785,0.063687196608156,0.0326854146611228,,,,,,
THA1979,GFS,Thailand,THA,1,3,1979,,,,,,,0.143903403529679,0.143699417207499,0.143903403529679,0.130925221119384,,,0.130925221119384,0.130721234797204,0,0.130925221119384,0.130721234797204,0.0280642234831201,0.0280642234831201,0.0278602371609398,0.0278602371609398,0.0245785624690218,0,0.0245785624690218,0.010920425651459,0.0136581368175629,0,0.0136581368175629,0,0.00328167469191803,0.102860997636264,0,0.102860997636264,0.0674353730176198,,,0.0344611629725459,0.0295332828735589,0.00492788009898705,0.000964461646098046,0.0129781824102952,,,0.000203986322180292,0,,0.130925221119384,0.130721234797204,0.0002039863221803,0.0278602371609398,0.0245785624690218,0.010920425651459,0.0136581368175629,0.102860997636264,0.0674353730176198,0.0344611629725459,,,,,,
THA1980,GFS,Thailand,THA,1,3,1980,,,,,,,0.151567891655924,0.151338451459813,0.151567891655924,0.13814865913338,,,0.13814865913338,0.137919218937269,0,0.13814865913338,0.137919218937269,0.0287705930123384,0.0287705930123384,0.0285411528162275,0.0285411528162275,0.0254301248939594,0,0.0254301248939594,0.0108531250660395,0.0145769998279199,0,0.0145769998279199,0,0.00311102792226808,0.109378066121042,0,0.109378066121042,0.0709875890967604,,,0.0374787541397351,0.0286392686895644,0.00883948545017072,0.000911722884546297,0.013419232522544,,,0.000229440196110989,0,,0.13814865913338,0.137919218937269,0.000229440196110986,0.0285411528162275,0.0254301248939594,0.0108531250660395,0.0145769998279199,0.109378066121042,0.0709875890967604,0.0374787541397351,,,,,,
